"['n1', 'n2', 'L2', 'n3', 'L3', 'M3', 'n4', 'L4', 'M4']",lifetime_i
"[1, 2, 2, 1, 1, 1, 3, 3, 3]",0.0896596798141878
"[1, 2, 2, 1, 1, 1, 4, 2, 1]",0.24677493146047996
"[1, 2, 2, 1, 1, 1, 4, 2, 2]",0.20562186709209157
"[1, 2, 2, 1, 1, 1, 4, 4, 1]",0.21978276327027466
"[1, 2, 2, 1, 1, 1, 4, 4, 2]",0.32596302001351674
"[1, 2, 2, 1, 1, 1, 4, 4, 3]",0.250389471074263
"[1, 2, 2, 2, 0, 0, 0, 0, 0]",0.023394634931317795
"[1, 2, 2, 2, 0, 0, 1, 1, 1]",0.12256511054015581
"[1, 2, 2, 2, 0, 0, 2, 2, 1]",0.3824761714359234
"[1, 2, 2, 2, 0, 0, 2, 2, 2]",0.3878003855338434
"[1, 2, 2, 2, 2, 1, 0, 0, 0]",0.022071414914566996
"[1, 2, 2, 2, 2, 1, 1, 1, 1]",0.14502976410425816
"[1, 2, 2, 2, 2, 1, 2, 0, 0]",0.44240739297925674
"[1, 2, 2, 2, 2, 1, 2, 2, 1]",0.42813033151261165
"[1, 2, 2, 2, 2, 1, 2, 2, 2]",0.4302859961962194
"[1, 2, 2, 2, 2, 2, 0, 0, 0]",0.021686077269919835
"[1, 2, 2, 2, 2, 2, 1, 1, 1]",0.16481414803285072
"[1, 2, 2, 2, 2, 2, 2, 0, 0]",0.42148643866736113
"[1, 2, 2, 2, 2, 2, 2, 2, 1]",0.44241805845615606
"[1, 2, 2, 2, 2, 2, 2, 2, 2]",0.4758122986415562
"[1, 2, 2, 3, 3, 1, 0, 0, 0]",0.5074142641588897
"[1, 2, 2, 3, 3, 2, 0, 0, 0]",0.5103033997658648
"[1, 2, 2, 3, 3, 3, 0, 0, 0]",0.5050384158136217
"[1, 3, 1, 0, 0, 0, 0, 0, 0]",0.11224237084411602
"[1, 3, 1, 0, 0, 0, 1, 1, 1]",0.03570005444257513
"[1, 3, 1, 0, 0, 0, 2, 0, 0]",0.02802849201859393
"[1, 3, 1, 0, 0, 0, 2, 2, 1]",0.026128401030556022
"[1, 3, 1, 0, 0, 0, 2, 2, 2]",0.026585684484297246
"[1, 3, 1, 0, 0, 0, 3, 3, 1]",0.026849602295347726
"[1, 3, 1, 0, 0, 0, 3, 3, 3]",0.027095319106816014
"[1, 3, 1, 0, 0, 0, 4, 2, 2]",0.13658675771678042
"[1, 3, 1, 0, 0, 0, 4, 4, 1]",0.054645018785674605
"[1, 3, 1, 0, 0, 0, 4, 4, 2]",0.05929018867517287
"[1, 3, 1, 0, 0, 0, 4, 4, 3]",0.0771169809990581
"[1, 3, 1, 0, 0, 0, 5, 1, 1]",0.14700326726024832
"[1, 3, 1, 0, 0, 0, 5, 3, 1]",0.14256571270912627
"[1, 3, 1, 0, 0, 0, 5, 3, 2]",0.30627066362647254
"[1, 3, 1, 0, 0, 0, 5, 5, 1]",0.2683620986672
"[1, 3, 1, 0, 0, 0, 5, 5, 3]",0.28079691112228494
"[1, 3, 1, 0, 0, 0, 5, 5, 5]",0.26318254458454526
"[1, 3, 1, 1, 1, 1, 0, 0, 0]",0.02496688319760261
"[1, 3, 1, 1, 1, 1, 1, 1, 1]",0.023251016944395422
"[1, 3, 1, 1, 1, 1, 2, 0, 0]",0.12153862059803967
"[1, 3, 1, 1, 1, 1, 2, 2, 1]",0.10316689379774585
"[1, 3, 1, 1, 1, 1, 2, 2, 2]",0.08396345373431328
"[1, 3, 1, 1, 1, 1, 3, 1, 0]",0.4041910202649918
"[1, 3, 1, 1, 1, 1, 3, 1, 1]",0.4140244690206857
"[1, 3, 1, 1, 1, 1, 3, 3, 1]",0.37266807115403144
"[1, 3, 1, 1, 1, 1, 3, 3, 3]",0.4070023766836043
"[1, 3, 1, 2, 0, 0, 0, 0, 0]",0.15965001226526557
"[1, 3, 1, 2, 0, 0, 1, 1, 1]",0.46848940678340806
"[1, 3, 1, 2, 2, 1, 0, 0, 0]",0.19823505542748582
"[1, 3, 1, 2, 2, 1, 1, 1, 1]",0.48574674116980293
"[1, 3, 1, 2, 2, 2, 0, 0, 0]",0.22935369429237032
"[1, 3, 1, 2, 2, 2, 1, 1, 1]",0.4923089149906289
"[1, 3, 3, 0, 0, 0, 0, 0, 0]",0.15054133020261384
"[1, 3, 3, 0, 0, 0, 1, 1, 1]",0.04478655350734872
"[1, 3, 3, 0, 0, 0, 2, 0, 0]",0.02692472384014703
"[1, 3, 3, 0, 0, 0, 2, 2, 1]",0.028808073974293063
"[1, 3, 3, 0, 0, 0, 2, 2, 2]",0.027436938563548608
"[1, 3, 3, 0, 0, 0, 3, 1, 0]",0.026241233152060523
"[1, 3, 3, 0, 0, 0, 3, 1, 1]",0.02932171886554447
"[1, 3, 3, 0, 0, 0, 3, 3, 1]",0.026750967076700556
"[1, 3, 3, 0, 0, 0, 3, 3, 3]",0.027073641298178634
"[1, 3, 3, 0, 0, 0, 4, 0, 0]",0.07693813596974176
"[1, 3, 3, 0, 0, 0, 4, 2, 1]",0.04351805944369625
"[1, 3, 3, 0, 0, 0, 4, 2, 2]",0.07305842907172878
"[1, 3, 3, 0, 0, 0, 4, 4, 0]",0.057682477253844934
"[1, 3, 3, 0, 0, 0, 4, 4, 1]",0.07346200997990648
"[1, 3, 3, 0, 0, 0, 4, 4, 2]",0.07038971572226149
"[1, 3, 3, 0, 0, 0, 4, 4, 3]",0.07357200655066432
"[1, 3, 3, 0, 0, 0, 5, 1, 1]",0.11341684990141396
"[1, 3, 3, 0, 0, 0, 5, 3, 1]",0.24391959722822582
"[1, 3, 3, 0, 0, 0, 5, 3, 2]",0.2113626601466637
"[1, 3, 3, 0, 0, 0, 5, 3, 3]",0.21011902014369888
"[1, 3, 3, 0, 0, 0, 5, 5, 1]",0.2557256426751913
"[1, 3, 3, 0, 0, 0, 5, 5, 3]",0.23855831004213693
"[1, 3, 3, 0, 0, 0, 5, 5, 5]",0.24029134788046141
"[1, 3, 3, 1, 1, 1, 1, 1, 1]",0.023091021038376385
"[1, 3, 3, 1, 1, 1, 2, 0, 0]",0.12242378534145346
"[1, 3, 3, 1, 1, 1, 2, 2, 1]",0.11319761296400266
"[1, 3, 3, 1, 1, 1, 2, 2, 2]",0.1339948886909547
"[1, 3, 3, 1, 1, 1, 3, 1, 1]",0.33855347889599946
"[1, 3, 3, 1, 1, 1, 3, 3, 1]",0.3229426659699029
"[1, 3, 3, 1, 1, 1, 3, 3, 3]",0.27996519675175224
"[1, 3, 3, 2, 0, 0, 0, 0, 0]",0.17675470076386723
"[1, 3, 3, 2, 0, 0, 1, 1, 1]",0.45611132908391844
"[1, 3, 3, 2, 2, 1, 0, 0, 0]",0.20474289422230504
"[1, 3, 3, 2, 2, 1, 1, 1, 1]",0.48831242098399447
"[1, 3, 3, 2, 2, 2, 0, 0, 0]",0.20928204584563606
"[1, 3, 3, 2, 2, 2, 1, 1, 1]",0.4985080403776998
"[1, 4, 0, 0, 0, 0, 0, 0, 0]",0.0629649609499925
"[1, 4, 0, 0, 0, 0, 2, 2, 1]",0.023426691317743362
"[1, 4, 0, 0, 0, 0, 2, 2, 2]",0.025064394331277388
"[1, 4, 0, 0, 0, 0, 3, 1, 0]",0.13905641310295913
"[1, 4, 0, 0, 0, 0, 3, 3, 1]",0.127703685453667
"[1, 4, 0, 0, 0, 0, 4, 2, 1]",0.24740264812538473
"[1, 4, 0, 0, 0, 0, 4, 4, 1]",0.3518909773480942
"[1, 4, 0, 0, 0, 0, 4, 4, 2]",0.41319047790357766
"[1, 4, 0, 0, 0, 0, 4, 4, 3]",0.3281349209986758
"[1, 4, 0, 1, 1, 1, 1, 1, 1]",0.154636996601555
"[1, 4, 0, 1, 1, 1, 2, 0, 0]",0.4219656991159076
"[1, 4, 0, 1, 1, 1, 2, 2, 1]",0.4638019726367838
"[1, 4, 0, 1, 1, 1, 2, 2, 2]",0.46842170574451897
"[1, 4, 0, 2, 0, 0, 0, 0, 0]",0.49576231192865844
"[1, 4, 0, 2, 2, 1, 0, 0, 0]",0.5021888683999113
"[1, 4, 2, 0, 0, 0, 0, 0, 0]",0.0548943103019204
"[1, 4, 2, 0, 0, 0, 1, 1, 1]",0.029513300035145164
"[1, 4, 2, 0, 0, 0, 2, 2, 1]",0.02329105409250764
"[1, 4, 2, 0, 0, 0, 2, 2, 2]",0.023586879330847934
"[1, 4, 2, 0, 0, 0, 3, 1, 1]",0.10622500781794014
"[1, 4, 2, 0, 0, 0, 3, 3, 3]",0.12908152426363456
"[1, 4, 2, 0, 0, 0, 4, 2, 1]",0.290759915998004
"[1, 4, 2, 0, 0, 0, 4, 2, 2]",0.3149374637132908
"[1, 4, 2, 0, 0, 0, 4, 4, 2]",0.40229164197263073
"[1, 4, 2, 0, 0, 0, 4, 4, 3]",0.41994936207668937
"[1, 4, 2, 1, 1, 1, 0, 0, 0]",0.022107904737222066
"[1, 4, 2, 1, 1, 1, 1, 1, 1]",0.17648204823169347
"[1, 4, 2, 1, 1, 1, 2, 2, 1]",0.4714154330365817
"[1, 4, 2, 1, 1, 1, 2, 2, 2]",0.4280360858382802
"[1, 4, 2, 2, 0, 0, 0, 0, 0]",0.499531234593932
"[1, 4, 2, 2, 2, 1, 0, 0, 0]",0.5055815680313132
"[1, 4, 2, 2, 2, 2, 0, 0, 0]",0.5175873641189132
"[1, 4, 4, 0, 0, 0, 0, 0, 0]",0.08791660478901635
"[1, 4, 4, 0, 0, 0, 1, 1, 1]",0.02982682417922862
"[1, 4, 4, 0, 0, 0, 2, 0, 0]",0.02400341315061262
"[1, 4, 4, 0, 0, 0, 2, 2, 1]",0.024084130349318198
"[1, 4, 4, 0, 0, 0, 2, 2, 2]",0.02355096511545155
"[1, 4, 4, 0, 0, 0, 3, 1, 0]",0.11642988475817011
"[1, 4, 4, 0, 0, 0, 3, 1, 1]",0.09758337559715123
"[1, 4, 4, 0, 0, 0, 3, 3, 1]",0.1213114421456358
"[1, 4, 4, 0, 0, 0, 3, 3, 3]",0.12410061996759862
"[1, 4, 4, 0, 0, 0, 4, 2, 1]",0.35625192690794016
"[1, 4, 4, 0, 0, 0, 4, 4, 1]",0.42683441842503456
"[1, 4, 4, 0, 0, 0, 4, 4, 2]",0.40215242518312644
"[1, 4, 4, 0, 0, 0, 4, 4, 3]",0.42404796558018854
"[1, 4, 4, 1, 1, 1, 0, 0, 0]",0.02212678898270286
"[1, 4, 4, 1, 1, 1, 1, 1, 1]",0.17326500560961663
"[1, 4, 4, 1, 1, 1, 2, 0, 0]",0.46627585766065377
"[1, 4, 4, 1, 1, 1, 2, 2, 1]",0.47432923475624067
"[1, 4, 4, 1, 1, 1, 2, 2, 2]",0.4498537392983085
"[1, 4, 4, 2, 0, 0, 0, 0, 0]",0.49862284192741985
"[1, 4, 4, 2, 2, 1, 0, 0, 0]",0.5074611158895225
"[1, 4, 4, 2, 2, 2, 0, 0, 0]",0.50239412343419
"[1, 5, 1, 0, 0, 0, 0, 0, 0]",0.04236461881870764
"[1, 5, 1, 0, 0, 0, 1, 1, 1]",0.02361509216571152
"[1, 5, 1, 0, 0, 0, 2, 0, 0]",0.17638114954621203
"[1, 5, 1, 0, 0, 0, 2, 2, 1]",0.17214743335195531
"[1, 5, 1, 0, 0, 0, 2, 2, 2]",0.1902887928917565
"[1, 5, 1, 0, 0, 0, 3, 1, 0]",0.4206035264545115
"[1, 5, 1, 0, 0, 0, 3, 1, 1]",0.5128683443790564
"[1, 5, 1, 0, 0, 0, 3, 3, 1]",0.42651055063118026
"[1, 5, 1, 0, 0, 0, 3, 3, 3]",0.46165411462854217
"[1, 5, 1, 1, 1, 1, 0, 0, 0]",0.22152966152209974
"[1, 5, 1, 1, 1, 1, 1, 1, 1]",0.5045910009555913
"[1, 5, 3, 0, 0, 0, 0, 0, 0]",0.03535856126102498
"[1, 5, 3, 0, 0, 0, 1, 1, 1]",0.022276960551349777
"[1, 5, 3, 0, 0, 0, 2, 2, 1]",0.16816950059599023
"[1, 5, 3, 0, 0, 0, 2, 2, 2]",0.17813078172706104
"[1, 5, 3, 0, 0, 0, 3, 3, 1]",0.48070086582690386
"[1, 5, 3, 0, 0, 0, 3, 3, 3]",0.4671803254272437
"[1, 5, 3, 1, 1, 1, 0, 0, 0]",0.24302178620935214
"[1, 5, 3, 1, 1, 1, 1, 1, 1]",0.5047527106186852
"[1, 5, 5, 0, 0, 0, 0, 0, 0]",0.043399099198897326
"[1, 5, 5, 0, 0, 0, 1, 1, 1]",0.022687653619364645
"[1, 5, 5, 0, 0, 0, 2, 0, 0]",0.1608717973889025
"[1, 5, 5, 0, 0, 0, 2, 2, 1]",0.1685085822015135
"[1, 5, 5, 0, 0, 0, 2, 2, 2]",0.1696981577609399
"[1, 5, 5, 0, 0, 0, 3, 1, 1]",0.4678127713936865
"[1, 5, 5, 0, 0, 0, 3, 3, 1]",0.48400470647705524
"[1, 5, 5, 0, 0, 0, 3, 3, 3]",0.48251845538450383
"[1, 5, 5, 1, 1, 1, 0, 0, 0]",0.22757079449640374
"[1, 5, 5, 1, 1, 1, 1, 1, 1]",0.49280544584396657
"[1, 6, 0, 0, 0, 0, 0, 0, 0]",0.03728573872029476
"[1, 6, 0, 0, 0, 0, 2, 2, 1]",0.5198792253631924
"[1, 6, 0, 1, 1, 1, 0, 0, 0]",0.5115470113256267
"[1, 6, 2, 0, 0, 0, 0, 0, 0]",0.03042483520098087
"[1, 6, 2, 0, 0, 0, 1, 1, 1]",0.22916265751032638
"[1, 6, 2, 0, 0, 0, 2, 2, 1]",0.5009321269450723
"[1, 6, 2, 0, 0, 0, 2, 2, 2]",0.49832806104871674
"[1, 6, 2, 1, 1, 1, 0, 0, 0]",0.507080289337342
"[1, 6, 4, 0, 0, 0, 1, 1, 1]",0.22082318447425642
"[1, 6, 4, 0, 0, 0, 2, 0, 0]",0.5158349062194043
"[1, 6, 4, 0, 0, 0, 2, 2, 1]",0.5083027040385291
"[1, 6, 4, 0, 0, 0, 2, 2, 2]",0.5038012831166355
"[1, 6, 4, 1, 1, 1, 0, 0, 0]",0.5044216290440504
"[1, 6, 6, 0, 0, 0, 0, 0, 0]",0.034591138326592885
"[1, 6, 6, 0, 0, 0, 1, 1, 1]",0.21912148737760376
"[1, 6, 6, 0, 0, 0, 2, 0, 0]",0.5019966534323475
"[1, 6, 6, 0, 0, 0, 2, 2, 1]",0.49900952811886545
"[1, 6, 6, 0, 0, 0, 2, 2, 2]",0.49400415416225396
"[1, 6, 6, 1, 1, 1, 0, 0, 0]",0.5009425084240166
"[1, 7, 1, 0, 0, 0, 0, 0, 0]",0.24737282968919877
"[1, 7, 1, 0, 0, 0, 1, 1, 1]",0.5150475057391397
"[1, 7, 3, 0, 0, 0, 0, 0, 0]",0.23599653759379272
"[1, 7, 3, 0, 0, 0, 1, 1, 1]",0.5204521722456148
"[1, 7, 5, 0, 0, 0, 0, 0, 0]",0.22621843785872614
"[1, 7, 5, 0, 0, 0, 1, 1, 1]",0.5149667963526621
"[1, 7, 7, 0, 0, 0, 0, 0, 0]",0.26240464575195216
"[1, 7, 7, 0, 0, 0, 1, 1, 1]",0.5096666168207746
"[1, 8, 0, 0, 0, 0, 0, 0, 0]",0.44770220257802046
"[1, 8, 2, 0, 0, 0, 0, 0, 0]",0.4750694919445258
"[1, 8, 4, 0, 0, 0, 0, 0, 0]",0.5952566475686508
"[1, 8, 6, 0, 0, 0, 0, 0, 0]",0.530341780434505
"[1, 8, 8, 0, 0, 0, 0, 0, 0]",0.5228003507810304
"[1, 9, 3, 0, 0, 0, 0, 0, 0]",229.92601448556798
"[2, 0, 0, 0, 0, 0, 0, 0, 0]",0.08332826680903636
"[2, 0, 0, 0, 0, 0, 1, 1, 1]",0.04391371836879116
"[2, 0, 0, 0, 0, 0, 2, 0, 0]",0.03798483878084136
"[2, 0, 0, 0, 0, 0, 2, 2, 1]",0.03631474338538546
"[2, 0, 0, 0, 0, 0, 2, 2, 2]",0.036698889079200187
"[2, 0, 0, 0, 0, 0, 3, 1, 0]",0.030466572215496788
"[2, 0, 0, 0, 0, 0, 3, 1, 1]",0.0297563226892452
"[2, 0, 0, 0, 0, 0, 3, 3, 1]",0.028084488206380123
"[2, 0, 0, 0, 0, 0, 3, 3, 3]",0.029590468676772397
"[2, 0, 0, 0, 0, 0, 4, 0, 0]",0.02736818897192657
"[2, 0, 0, 0, 0, 0, 4, 2, 1]",0.02725769432617886
"[2, 0, 0, 0, 0, 0, 4, 4, 0]",0.026270985837099536
"[2, 0, 0, 0, 0, 0, 4, 4, 1]",0.02775477530263084
"[2, 0, 0, 0, 0, 0, 4, 4, 3]",0.029290378601639168
"[2, 0, 0, 0, 0, 0, 5, 1, 0]",0.04618784244615456
"[2, 0, 0, 0, 0, 0, 5, 1, 1]",0.04681313032940448
"[2, 0, 0, 0, 0, 0, 5, 3, 2]",0.03980004796138113
"[2, 0, 0, 0, 0, 0, 5, 5, 1]",0.04241778281368556
"[2, 0, 0, 0, 0, 0, 5, 5, 5]",0.041379970084000996
"[2, 0, 0, 0, 0, 0, 6, 2, 1]",0.09585351022284908
"[2, 0, 0, 0, 0, 0, 6, 2, 2]",0.09734234011264248
"[2, 0, 0, 0, 0, 0, 6, 4, 0]",0.10497528730056861
"[2, 0, 0, 0, 0, 0, 6, 4, 1]",0.09321166222260849
"[2, 0, 0, 0, 0, 0, 6, 4, 2]",0.09593493298970548
"[2, 0, 0, 0, 0, 0, 6, 6, 1]",0.09958497036992017
"[2, 0, 0, 0, 0, 0, 6, 6, 5]",0.11157069000659936
"[2, 0, 0, 0, 0, 0, 6, 6, 6]",0.11754586262063647
"[2, 0, 0, 1, 1, 1, 0, 0, 0]",0.02659723134803714
"[2, 0, 0, 1, 1, 1, 1, 1, 1]",0.026156119912534446
"[2, 0, 0, 1, 1, 1, 2, 0, 0]",0.02942659511355246
"[2, 0, 0, 1, 1, 1, 2, 2, 1]",0.028746492639296226
"[2, 0, 0, 1, 1, 1, 2, 2, 2]",0.029553963549430545
"[2, 0, 0, 1, 1, 1, 3, 1, 0]",0.04137931245781739
"[2, 0, 0, 1, 1, 1, 3, 1, 1]",0.03821921509254768
"[2, 0, 0, 1, 1, 1, 3, 3, 1]",0.03769934782376493
"[2, 0, 0, 1, 1, 1, 3, 3, 3]",0.03840857497212835
"[2, 0, 0, 1, 1, 1, 4, 2, 1]",0.11463848085383514
"[2, 0, 0, 1, 1, 1, 4, 2, 2]",0.09252035142563325
"[2, 0, 0, 1, 1, 1, 4, 4, 0]",0.09211966857764005
"[2, 0, 0, 1, 1, 1, 4, 4, 1]",0.1083264318908111
"[2, 0, 0, 1, 1, 1, 4, 4, 3]",0.1278579426020279
"[2, 0, 0, 2, 0, 0, 0, 0, 0]",0.026394824220397586
"[2, 0, 0, 2, 0, 0, 1, 1, 1]",0.054222237297738896
"[2, 0, 0, 2, 0, 0, 2, 0, 0]",0.20514673634633687
"[2, 0, 0, 2, 0, 0, 2, 2, 1]",0.24685354207829874
"[2, 0, 0, 2, 0, 0, 2, 2, 2]",0.2354684580012099
"[2, 0, 0, 2, 2, 0, 0, 0, 0]",0.023022999176004044
"[2, 0, 0, 2, 2, 0, 1, 1, 1]",0.10435063734304086
"[2, 0, 0, 2, 2, 0, 2, 0, 0]",0.32955546143165976
"[2, 0, 0, 2, 2, 0, 2, 2, 1]",0.4398479172043425
"[2, 0, 0, 2, 2, 0, 2, 2, 2]",0.38566199250313143
"[2, 0, 0, 2, 2, 1, 0, 0, 0]",0.02501172034016927
"[2, 0, 0, 2, 2, 1, 1, 1, 1]",0.06492138036397523
"[2, 0, 0, 2, 2, 1, 2, 0, 0]",0.23251795649066084
"[2, 0, 0, 2, 2, 1, 2, 2, 1]",0.277019060637835
"[2, 0, 0, 2, 2, 1, 2, 2, 2]",0.2811455394927553
"[2, 0, 0, 3, 3, 0, 0, 0, 0]",0.3723803851222807
"[2, 0, 0, 3, 3, 1, 0, 0, 0]",0.4609656549083321
"[2, 0, 0, 3, 3, 2, 0, 0, 0]",0.35121777122846914
"[2, 0, 0, 3, 3, 3, 0, 0, 0]",0.36927441304220987
"[2, 0, 0, 4, 2, 2, 0, 0, 0]",0.48209409858426466
"[2, 1, 1, 0, 0, 0, 0, 0, 0]",0.0475202067416003
"[2, 1, 1, 0, 0, 0, 1, 1, 1]",0.0355487032166546
"[2, 1, 1, 0, 0, 0, 2, 0, 0]",0.02858008215291524
"[2, 1, 1, 0, 0, 0, 2, 2, 1]",0.028455741793516613
"[2, 1, 1, 0, 0, 0, 2, 2, 2]",0.02792050674677102
"[2, 1, 1, 0, 0, 0, 3, 1, 0]",0.029908970046189
"[2, 1, 1, 0, 0, 0, 3, 1, 1]",0.030544014222818636
"[2, 1, 1, 0, 0, 0, 3, 3, 1]",0.02999106856338467
"[2, 1, 1, 0, 0, 0, 3, 3, 3]",0.029769300029986585
"[2, 1, 1, 0, 0, 0, 4, 0, 0]",0.03837001036311216
"[2, 1, 1, 0, 0, 0, 4, 2, 1]",0.03874189120356266
"[2, 1, 1, 0, 0, 0, 4, 2, 2]",0.03898536351275067
"[2, 1, 1, 0, 0, 0, 4, 4, 0]",0.038565629223798685
"[2, 1, 1, 0, 0, 0, 4, 4, 1]",0.06311996179770031
"[2, 1, 1, 0, 0, 0, 4, 4, 2]",0.04141518119833219
"[2, 1, 1, 0, 0, 0, 4, 4, 3]",0.040157534676580016
"[2, 1, 1, 0, 0, 0, 5, 1, 0]",0.1038235553045886
"[2, 1, 1, 0, 0, 0, 5, 3, 1]",0.1414460202154765
"[2, 1, 1, 0, 0, 0, 5, 3, 2]",0.09756108664773609
"[2, 1, 1, 0, 0, 0, 5, 3, 3]",0.10724270897906094
"[2, 1, 1, 0, 0, 0, 5, 5, 1]",0.13310567196892864
"[2, 1, 1, 0, 0, 0, 5, 5, 3]",0.20381182238853474
"[2, 1, 1, 0, 0, 0, 5, 5, 5]",0.13251864111591585
"[2, 1, 1, 1, 1, 1, 0, 0, 0]",0.024596552956983753
"[2, 1, 1, 1, 1, 1, 1, 1, 1]",0.02716928384374281
"[2, 1, 1, 1, 1, 1, 2, 0, 0]",0.04369171426190811
"[2, 1, 1, 1, 1, 1, 2, 2, 1]",0.04565440380684534
"[2, 1, 1, 1, 1, 1, 2, 2, 2]",0.047002586324103604
"[2, 1, 1, 1, 1, 1, 3, 1, 1]",0.18956786953458077
"[2, 1, 1, 1, 1, 1, 3, 3, 1]",0.21501623297180983
"[2, 1, 1, 1, 1, 1, 3, 3, 3]",0.2334332103221599
"[2, 1, 1, 2, 0, 0, 0, 0, 0]",0.10667410955928223
"[2, 1, 1, 2, 0, 0, 1, 1, 1]",0.39087473555599134
"[2, 1, 1, 2, 2, 0, 0, 0, 0]",0.1396849148073037
"[2, 1, 1, 2, 2, 0, 1, 1, 1]",0.4698141361086061
"[2, 1, 1, 2, 2, 1, 0, 0, 0]",0.12098206945146427
"[2, 1, 1, 2, 2, 1, 1, 1, 1]",0.43247757795952263
"[2, 2, 0, 0, 0, 0, 0, 0, 0]",0.0422645479037633
"[2, 2, 0, 0, 0, 0, 1, 1, 1]",0.027750152734275856
"[2, 2, 0, 0, 0, 0, 2, 0, 0]",0.026714507399153934
"[2, 2, 0, 0, 0, 0, 2, 2, 1]",0.02664321783408076
"[2, 2, 0, 0, 0, 0, 2, 2, 2]",0.026243524185526335
"[2, 2, 0, 0, 0, 0, 3, 1, 0]",0.05853365568320259
"[2, 2, 0, 0, 0, 0, 3, 3, 3]",0.05348648885953569
"[2, 2, 0, 0, 0, 0, 4, 4, 0]",0.22017105020392227
"[2, 2, 0, 0, 0, 0, 4, 4, 1]",0.24085721338689706
"[2, 2, 0, 0, 0, 0, 4, 4, 2]",0.2219012249961823
"[2, 2, 0, 1, 1, 1, 0, 0, 0]",0.023614413325397474
"[2, 2, 0, 1, 1, 1, 1, 1, 1]",0.08956288648541492
"[2, 2, 0, 1, 1, 1, 2, 0, 0]",0.2912279162979711
"[2, 2, 0, 1, 1, 1, 2, 2, 1]",0.4015763360660108
"[2, 2, 0, 1, 1, 1, 2, 2, 2]",0.36987437181802163
"[2, 2, 0, 2, 0, 0, 0, 0, 0]",0.4634281121289551
"[2, 2, 0, 2, 2, 0, 0, 0, 0]",0.4998850456563518
"[2, 2, 0, 2, 2, 1, 0, 0, 0]",0.4786130569818748
"[2, 2, 2, 0, 0, 0, 0, 0, 0]",0.04140479522211867
"[2, 2, 2, 0, 0, 0, 1, 1, 1]",0.027289201171223746
"[2, 2, 2, 0, 0, 0, 2, 2, 1]",0.027457484885589148
"[2, 2, 2, 0, 0, 0, 2, 2, 2]",0.027461314417063218
"[2, 2, 2, 0, 0, 0, 3, 1, 0]",0.05711311059960848
"[2, 2, 2, 0, 0, 0, 3, 1, 1]",0.04545952142624061
"[2, 2, 2, 0, 0, 0, 3, 3, 1]",0.05654508760719189
"[2, 2, 2, 0, 0, 0, 3, 3, 3]",0.05178180648513467
"[2, 2, 2, 0, 0, 0, 4, 0, 0]",0.1678496714496746
"[2, 2, 2, 0, 0, 0, 4, 4, 0]",0.21978957369483412
"[2, 2, 2, 0, 0, 0, 4, 4, 1]",0.25526771044472785
"[2, 2, 2, 0, 0, 0, 4, 4, 2]",0.2235989577580803
"[2, 2, 2, 0, 0, 0, 4, 4, 3]",0.187930876976329
"[2, 2, 2, 1, 1, 1, 0, 0, 0]",0.02344901926654473
"[2, 2, 2, 1, 1, 1, 1, 1, 1]",0.0866809903130033
"[2, 2, 2, 1, 1, 1, 2, 2, 1]",0.3446924230367471
"[2, 2, 2, 1, 1, 1, 2, 2, 2]",0.33382204673740906
"[2, 2, 2, 2, 0, 0, 0, 0, 0]",0.47683709380852335
"[2, 2, 2, 2, 2, 0, 0, 0, 0]",0.4996669361887774
"[2, 3, 1, 0, 0, 0, 0, 0, 0]",0.029388321773398444
"[2, 3, 1, 0, 0, 0, 1, 1, 1]",0.023750375692922484
"[2, 3, 1, 0, 0, 0, 2, 2, 1]",0.11089496157886881
"[2, 3, 1, 0, 0, 0, 2, 2, 2]",0.07697140789837388
"[2, 3, 1, 0, 0, 0, 3, 1, 0]",0.3132463989266157
"[2, 3, 1, 0, 0, 0, 3, 1, 1]",0.31913139065331536
"[2, 3, 1, 0, 0, 0, 3, 3, 1]",0.27352812732241855
"[2, 3, 1, 0, 0, 0, 3, 3, 3]",0.4001991407580753
"[2, 3, 1, 1, 1, 1, 0, 0, 0]",0.14405969813614186
"[2, 3, 1, 1, 1, 1, 1, 1, 1]",0.4345187344746251
"[2, 3, 3, 0, 0, 0, 0, 0, 0]",0.030242963218621112
"[2, 3, 3, 0, 0, 0, 1, 1, 1]",0.0233237278275232
"[2, 3, 3, 0, 0, 0, 2, 0, 0]",0.1164717200390686
"[2, 3, 3, 0, 0, 0, 2, 2, 1]",0.09119451892082261
"[2, 3, 3, 0, 0, 0, 2, 2, 2]",0.09662686965027265
"[2, 3, 3, 0, 0, 0, 3, 1, 0]",0.3974485411741342
"[2, 3, 3, 0, 0, 0, 3, 1, 1]",0.31885208019426114
"[2, 3, 3, 0, 0, 0, 3, 3, 1]",0.2936565695989321
"[2, 3, 3, 0, 0, 0, 3, 3, 3]",0.29473298074375215
"[2, 3, 3, 1, 1, 1, 1, 1, 1]",0.47365029499726247
"[2, 4, 0, 0, 0, 0, 0, 0, 0]",0.022691261727758906
"[2, 4, 0, 0, 0, 0, 1, 1, 1]",0.15007064660914918
"[2, 4, 0, 0, 0, 0, 2, 0, 0]",0.4376654248453277
"[2, 4, 0, 0, 0, 0, 2, 2, 1]",0.4669884292577292
"[2, 4, 0, 0, 0, 0, 2, 2, 2]",0.4220085947833626
"[2, 4, 2, 0, 0, 0, 0, 0, 0]",0.023462590029453015
