"['n1', 'n2', 'n3', 'n4', 'l3', 'l4']",lifetime_i
"[1, 3, 2, 4, 0, 0]",0.9929573411267008
"[1, 3, 2, 4, 0, 2]",1.0659667942875708
"[1, 3, 2, 4, 0, 4]",0.8801669748729988
"[1, 3, 2, 4, 2, 0]",1.3509854596220237
"[1, 3, 2, 4, 2, 2]",1.0717275360929388
"[1, 3, 2, 4, 2, 4]",1.1392424136854038
"[1, 3, 2, 5, 0, 3]",2.798934738624779
"[1, 3, 2, 5, 2, 1]",2.568753811861131
"[1, 3, 2, 5, 2, 3]",3.436479457058147
"[1, 3, 2, 5, 2, 5]",1.9867959332261258
"[1, 3, 2, 6, 0, 6]",3.7021280606145672
"[1, 3, 2, 6, 2, 2]",5.158081837798253
"[1, 3, 2, 6, 2, 4]",4.970852900637366
"[1, 3, 2, 6, 2, 6]",5.195131388949966
"[1, 3, 3, 0, 1, 0]",0.15539406089032617
"[1, 3, 3, 0, 3, 0]",0.0893463226095986
"[1, 3, 3, 1, 1, 1]",0.3229500259091091
"[1, 3, 3, 1, 3, 1]",0.18619820836323217
"[1, 3, 3, 2, 1, 0]",0.7033760515786234
"[1, 3, 3, 2, 1, 2]",0.6367237073519204
"[1, 3, 3, 2, 3, 0]",0.6239908399937988
"[1, 3, 3, 2, 3, 2]",0.8884354315900123
"[1, 3, 3, 3, 1, 3]",2.0697291083193554
"[1, 3, 3, 3, 3, 3]",3.5591531054406502
"[1, 3, 3, 4, 1, 2]",4.256693459755563
"[1, 3, 3, 4, 1, 4]",4.0972254665507855
"[1, 3, 3, 4, 3, 0]",4.392932504126815
"[1, 3, 3, 4, 3, 4]",5.20370032068057
"[1, 3, 4, 0, 2, 0]",1.2795794848670603
"[1, 3, 4, 0, 4, 0]",1.5658730758416604
"[1, 3, 4, 1, 4, 1]",2.0649857779031677
"[1, 3, 4, 2, 2, 2]",4.028727162666867
"[1, 3, 5, 0, 1, 0]",4.137456585537201
"[1, 3, 5, 0, 3, 0]",4.06787004572879
"[1, 4, 0, 0, 0, 0]",0.016478156403451214
"[1, 4, 0, 1, 0, 1]",0.014289059343351404
"[1, 4, 0, 2, 0, 0]",0.013182638338162696
"[1, 4, 0, 2, 0, 2]",0.012291757415056326
"[1, 4, 0, 3, 0, 1]",0.022204927252649206
"[1, 4, 0, 3, 0, 3]",0.023696288314830952
"[1, 4, 0, 4, 0, 0]",0.022469396148619557
"[1, 4, 0, 4, 0, 2]",0.03054466912603911
"[1, 4, 0, 4, 0, 4]",0.027540353274764073
"[1, 4, 0, 5, 0, 1]",0.05873985432848715
"[1, 4, 0, 5, 0, 3]",0.048383891201034215
"[1, 4, 0, 5, 0, 5]",0.03795642644541637
"[1, 4, 0, 6, 0, 0]",0.19737403689414665
"[1, 4, 0, 6, 0, 2]",0.1381880787911449
"[1, 4, 0, 6, 0, 6]",0.23243812917809054
"[1, 4, 0, 7, 0, 1]",0.4222559941336453
"[1, 4, 0, 7, 0, 3]",0.8953812749577421
"[1, 4, 0, 7, 0, 5]",0.9638237860849512
"[1, 4, 0, 7, 0, 7]",0.728146322446237
"[1, 4, 0, 8, 0, 0]",2.2083925506134903
"[1, 4, 0, 8, 0, 2]",1.9708529361157379
"[1, 4, 0, 8, 0, 4]",1.507726274854484
"[1, 4, 0, 8, 0, 6]",2.6976420903632667
"[1, 4, 0, 8, 0, 8]",1.8012272583524636
"[1, 4, 0, 9, 0, 5]",4.5963991400925766
"[1, 4, 0, 9, 0, 9]",4.98042271021358
"[1, 4, 1, 0, 1, 0]",0.01368069635761259
"[1, 4, 1, 1, 1, 1]",0.025883736837492132
"[1, 4, 1, 2, 1, 0]",0.02931270851073092
"[1, 4, 1, 2, 1, 2]",0.028435907767565216
"[1, 4, 1, 3, 1, 1]",0.07128712719967624
"[1, 4, 1, 3, 1, 3]",0.05754788672831277
"[1, 4, 1, 4, 1, 0]",0.12316811509860924
"[1, 4, 1, 4, 1, 2]",0.21582211126336087
"[1, 4, 1, 4, 1, 4]",0.17678576101685348
"[1, 4, 1, 5, 1, 1]",0.7499775176936951
"[1, 4, 1, 5, 1, 3]",0.48263676453719706
"[1, 4, 1, 5, 1, 5]",0.7855629173514417
"[1, 4, 1, 6, 1, 0]",2.45989317217855
"[1, 4, 1, 6, 1, 2]",1.5306959107529994
"[1, 4, 1, 6, 1, 4]",1.8370763144582642
"[1, 4, 1, 6, 1, 6]",1.7840641610368986
"[1, 4, 1, 7, 1, 1]",4.47159537348981
"[1, 4, 1, 7, 1, 5]",4.1339485024605525
"[1, 4, 1, 7, 1, 7]",4.221482404123905
"[1, 4, 2, 0, 0, 0]",0.02415821524137063
"[1, 4, 2, 0, 2, 0]",0.033428994077056316
"[1, 4, 2, 1, 0, 1]",0.06981411092040517
"[1, 4, 2, 1, 2, 1]",0.068072970892674
"[1, 4, 2, 2, 0, 0]",0.12375144319769646
"[1, 4, 2, 2, 2, 0]",0.23263398897289286
"[1, 4, 2, 2, 2, 2]",0.2175282965924312
"[1, 4, 2, 3, 0, 1]",0.48583414834354854
"[1, 4, 2, 3, 0, 3]",0.5124200107592258
"[1, 4, 2, 3, 2, 1]",0.6474613523977929
"[1, 4, 2, 3, 2, 3]",0.8947732983457548
"[1, 4, 2, 4, 0, 0]",2.063823132648855
"[1, 4, 2, 4, 0, 2]",2.823122432620417
"[1, 4, 2, 4, 0, 4]",1.7967567516669476
"[1, 4, 2, 4, 2, 0]",1.5319825089996622
"[1, 4, 2, 4, 2, 2]",2.5708481638438427
"[1, 4, 2, 4, 2, 4]",1.9918378849236504
"[1, 4, 2, 5, 0, 1]",4.4676669179434745
"[1, 4, 2, 5, 0, 3]",3.987698564064731
"[1, 4, 2, 5, 0, 5]",5.499791333832598
"[1, 4, 2, 5, 2, 1]",4.284066984371418
"[1, 4, 2, 5, 2, 3]",5.391901834702728
"[1, 4, 2, 5, 2, 5]",5.028956567488404
"[1, 4, 3, 0, 1, 0]",0.20903612662550924
"[1, 4, 3, 0, 3, 0]",0.17728810815287158
"[1, 4, 3, 1, 1, 1]",0.7252919644770897
"[1, 4, 3, 1, 3, 1]",0.6356808800212895
"[1, 4, 3, 2, 1, 0]",1.4254482164486295
"[1, 4, 3, 2, 1, 2]",1.4931044488917515
"[1, 4, 3, 2, 3, 0]",2.502231805883757
"[1, 4, 3, 2, 3, 2]",1.6171988423484174
"[1, 4, 3, 3, 1, 1]",3.892752619759155
"[1, 4, 3, 3, 1, 3]",4.7670829235262815
"[1, 4, 3, 3, 3, 1]",4.220019621640034
"[1, 4, 3, 3, 3, 3]",4.135307767698422
"[1, 4, 4, 0, 0, 0]",2.095065042565109
"[1, 4, 4, 0, 2, 0]",2.339078694875884
"[1, 4, 4, 0, 4, 0]",2.567531290310738
"[1, 4, 4, 1, 0, 1]",4.329634651344585
"[1, 4, 4, 1, 2, 1]",3.937895764563262
"[1, 4, 4, 1, 4, 1]",4.104675184558332
"[1, 5, 0, 0, 0, 0]",0.010839305475514505
"[1, 5, 0, 1, 0, 1]",0.010949952566646687
"[1, 5, 0, 2, 0, 0]",0.022384087798293387
"[1, 5, 0, 2, 0, 2]",0.021124863190261686
"[1, 5, 0, 3, 0, 1]",0.03674773077495726
"[1, 5, 0, 3, 0, 3]",0.02827215228237432
"[1, 5, 0, 4, 0, 0]",0.06224269790488556
"[1, 5, 0, 4, 0, 2]",0.05006270978675669
"[1, 5, 0, 4, 0, 4]",0.04408388544504925
"[1, 5, 0, 5, 0, 1]",0.20495571815154726
"[1, 5, 0, 5, 0, 3]",0.16740129340696383
"[1, 5, 0, 5, 0, 5]",0.1523057051062008
"[1, 5, 0, 6, 0, 0]",0.396048947750035
"[1, 5, 0, 6, 0, 2]",0.37642280525807353
"[1, 5, 0, 6, 0, 4]",0.9512014112469775
"[1, 5, 0, 6, 0, 6]",0.5571430165683696
"[1, 5, 0, 7, 0, 1]",1.865225768652612
"[1, 5, 0, 7, 0, 3]",1.8426874878822506
"[1, 5, 0, 7, 0, 7]",1.4315622532990593
"[1, 5, 0, 8, 0, 2]",4.265516753883253
"[1, 5, 0, 8, 0, 4]",5.04131214857498
"[1, 5, 0, 8, 0, 8]",3.521850937040552
"[1, 5, 1, 0, 1, 0]",0.01856828122384417
"[1, 5, 1, 1, 1, 1]",0.026557136252746933
"[1, 5, 1, 2, 1, 0]",0.05128556091120996
"[1, 5, 1, 2, 1, 2]",0.044228444030179136
"[1, 5, 1, 3, 1, 1]",0.15811278214073224
"[1, 5, 1, 3, 1, 3]",0.1583151513187302
"[1, 5, 1, 4, 1, 0]",0.3838066169083213
"[1, 5, 1, 4, 1, 2]",0.47450445361551674
"[1, 5, 1, 4, 1, 4]",0.5556005671286403
"[1, 5, 1, 5, 1, 1]",1.1344862275840795
"[1, 5, 1, 5, 1, 3]",1.5478343432081099
"[1, 5, 1, 5, 1, 5]",1.7312555100100608
"[1, 5, 1, 6, 1, 0]",4.250401779743081
"[1, 5, 1, 6, 1, 2]",3.824169313709929
"[1, 5, 1, 6, 1, 4]",3.843974339028432
"[1, 5, 1, 6, 1, 6]",3.847673248525909
"[1, 5, 2, 0, 0, 0]",0.05815032059340975
"[1, 5, 2, 0, 2, 0]",0.05069794457720464
"[1, 5, 2, 1, 0, 1]",0.15133820588871594
"[1, 5, 2, 1, 2, 1]",0.1450785689757726
"[1, 5, 2, 2, 2, 0]",0.3895473035778541
"[1, 5, 2, 2, 2, 2]",0.43187362931888235
"[1, 5, 2, 3, 0, 1]",1.7065611332346136
"[1, 5, 2, 3, 0, 3]",1.1970980179325559
"[1, 5, 2, 3, 2, 1]",1.8586182384709575
"[1, 5, 2, 3, 2, 3]",1.7618987717201509
"[1, 5, 2, 4, 0, 0]",3.2873750150098804
"[1, 5, 2, 4, 0, 2]",3.8267448786352105
"[1, 5, 2, 4, 2, 0]",4.100751302060024
"[1, 5, 2, 4, 2, 2]",3.7574162521217844
"[1, 5, 2, 4, 2, 4]",3.851144166301349
"[1, 5, 3, 0, 1, 0]",0.5254624336077932
"[1, 5, 3, 0, 3, 0]",0.4668804854483809
"[1, 5, 3, 1, 1, 1]",1.442733265157533
"[1, 5, 3, 1, 3, 1]",1.2312867220457098
"[1, 5, 3, 2, 1, 0]",3.982013301382588
"[1, 5, 3, 2, 1, 2]",3.6566557165027938
"[1, 5, 3, 2, 3, 0]",4.243609957385648
"[1, 5, 4, 0, 2, 0]",4.256869436213517
"[1, 5, 4, 0, 4, 0]",4.119615656180606
"[1, 6, 0, 0, 0, 0]",0.009952023167614201
"[1, 6, 0, 1, 0, 1]",0.017859958913857537
"[1, 6, 0, 2, 0, 0]",0.030056990574663194
"[1, 6, 0, 2, 0, 2]",0.02992201043274994
"[1, 6, 0, 3, 0, 1]",0.03904456277858398
"[1, 6, 0, 3, 0, 3]",0.03643336586619157
"[1, 6, 0, 4, 0, 2]",0.13459174771185956
"[1, 6, 0, 4, 0, 4]",0.14639742205221834
"[1, 6, 0, 5, 0, 1]",0.3858722462527032
"[1, 6, 0, 5, 0, 3]",0.44809477265081615
"[1, 6, 0, 5, 0, 5]",0.6416201566446292
"[1, 6, 0, 6, 0, 0]",1.3303555221755734
"[1, 6, 0, 6, 0, 2]",1.6755805734694411
"[1, 6, 0, 6, 0, 4]",1.0459097077098358
"[1, 6, 0, 6, 0, 6]",1.4621315205128165
"[1, 6, 0, 7, 0, 1]",5.269223062710943
"[1, 6, 0, 7, 0, 3]",2.829852587834452
"[1, 6, 0, 7, 0, 5]",3.6425356954353787
"[1, 6, 0, 7, 0, 7]",4.277105263978434
"[1, 6, 1, 0, 1, 0]",0.025554037159797212
"[1, 6, 1, 1, 1, 1]",0.037154909671492965
"[1, 6, 1, 2, 1, 0]",0.1401155806181963
"[1, 6, 1, 2, 1, 2]",0.13959079722598455
"[1, 6, 1, 3, 1, 1]",0.47153920029950264
"[1, 6, 1, 3, 1, 3]",0.3386517844680516
"[1, 6, 1, 4, 1, 0]",1.5424012715756241
"[1, 6, 1, 4, 1, 2]",1.382735084292767
"[1, 6, 1, 4, 1, 4]",1.3784421689927273
"[1, 6, 1, 5, 1, 1]",4.573580807987373
"[1, 6, 1, 5, 1, 3]",3.103473779402885
"[1, 6, 1, 5, 1, 5]",3.9091907568752817
"[1, 6, 2, 0, 0, 0]",0.12597598782612585
"[1, 6, 2, 0, 2, 0]",0.13024998239843835
"[1, 6, 2, 1, 0, 1]",0.32470678593141933
"[1, 6, 2, 1, 2, 1]",0.34753377806031954
"[1, 6, 2, 2, 2, 0]",0.9505641684696441
"[1, 6, 2, 2, 2, 2]",1.226458962721488
"[1, 6, 2, 3, 0, 3]",3.4508032407884186
"[1, 6, 2, 3, 2, 1]",4.032025539081467
"[1, 6, 2, 3, 2, 3]",3.710735592003298
"[1, 6, 3, 0, 1, 0]",1.0321618262105245
"[1, 6, 3, 0, 3, 0]",1.3737703655687592
"[1, 6, 3, 1, 1, 1]",2.9519070022346727
"[1, 6, 3, 1, 3, 1]",3.442796914490371
"[1, 6, 3, 2, 1, 0]",5.10582816790101
"[1, 6, 3, 2, 1, 2]",5.047213020034649
"[1, 6, 3, 2, 3, 0]",4.62116033831448
"[1, 6, 3, 2, 3, 2]",5.657912969646253
"[1, 6, 4, 0, 2, 0]",5.127873931788316
"[1, 7, 0, 0, 0, 0]",0.014394193621604557
"[1, 7, 0, 1, 0, 1]",0.0345984565021643
"[1, 7, 0, 2, 0, 0]",0.033715029685790515
"[1, 7, 0, 2, 0, 2]",0.04216250975881222
"[1, 7, 0, 3, 0, 1]",0.12230217286853248
"[1, 7, 0, 3, 0, 3]",0.11261260648921068
"[1, 7, 0, 4, 0, 0]",0.4147609864269006
"[1, 7, 0, 4, 0, 4]",0.41651254735376764
"[1, 7, 0, 5, 0, 1]",1.4703345724579515
"[1, 7, 0, 5, 0, 3]",1.2689996887217212
"[1, 7, 0, 5, 0, 5]",1.5383324776544307
"[1, 7, 0, 6, 0, 2]",3.115308452659518
"[1, 7, 0, 6, 0, 4]",3.1674447060697295
"[1, 7, 0, 6, 0, 6]",3.9796621424692926
"[1, 7, 1, 1, 1, 1]",0.10545509382931857
"[1, 7, 1, 2, 1, 0]",0.29351689950234455
"[1, 7, 1, 2, 1, 2]",0.32429573227712705
"[1, 7, 1, 3, 1, 1]",1.0962461913097168
"[1, 7, 1, 3, 1, 3]",1.0151146185455016
"[1, 7, 1, 4, 1, 0]",2.8425738147654926
"[1, 7, 1, 4, 1, 2]",3.3610498671264497
"[1, 7, 1, 4, 1, 4]",3.100474809189232
"[1, 7, 1, 5, 1, 1]",5.160923592531905
"[1, 7, 2, 0, 2, 0]",0.33915771671575273
"[1, 7, 2, 1, 0, 1]",1.227555091131144
"[1, 7, 2, 1, 2, 1]",1.1798048743684968
"[1, 7, 2, 2, 0, 0]",1.8317678796650885
"[1, 7, 2, 2, 0, 2]",2.1966927560355556
"[1, 7, 2, 2, 2, 0]",3.6630754207643683
"[1, 7, 2, 2, 2, 2]",3.0017266303709498
"[1, 7, 2, 3, 0, 1]",5.217399849333859
"[1, 7, 2, 3, 0, 3]",4.705224081924435
"[1, 7, 2, 3, 2, 1]",4.99240963904876
"[1, 7, 2, 3, 2, 3]",5.308356982838003
"[1, 7, 3, 0, 1, 0]",3.90967764369132
"[1, 7, 3, 0, 3, 0]",3.0693301330990423
"[1, 7, 3, 1, 1, 1]",4.574218182513866
"[1, 7, 3, 1, 3, 1]",5.206697424219899
"[1, 8, 0, 0, 0, 0]",0.03139725457709604
"[1, 8, 0, 1, 0, 1]",0.04016826936470589
"[1, 8, 0, 2, 0, 0]",0.13131839751494687
"[1, 8, 0, 2, 0, 2]",0.10058620840738529
"[1, 8, 0, 3, 0, 1]",0.3379418724231608
"[1, 8, 0, 3, 0, 3]",0.2825713070450982
"[1, 8, 0, 4, 0, 0]",1.293903544100484
"[1, 8, 0, 4, 0, 2]",1.0322140703209683
"[1, 8, 0, 4, 0, 4]",1.2321088005655663
"[1, 8, 0, 5, 0, 1]",2.8008209309670353
"[1, 8, 0, 5, 0, 3]",2.7814902764722507
"[1, 8, 0, 5, 0, 5]",2.9087635451157707
"[1, 8, 1, 0, 1, 0]",0.08176446257332651
"[1, 8, 1, 1, 1, 1]",0.28463279138396946
"[1, 8, 1, 2, 1, 0]",1.1527253838639182
"[1, 8, 1, 2, 1, 2]",0.8654356998509393
"[1, 8, 1, 3, 1, 1]",2.5425507862122227
"[1, 8, 1, 3, 1, 3]",2.2157128733624876
"[1, 8, 1, 4, 1, 4]",5.572848093879912
"[1, 8, 2, 0, 0, 0]",1.0126268383022614
"[1, 8, 2, 0, 2, 0]",0.7219192948054024
"[1, 8, 2, 1, 0, 1]",1.597666432486187
"[1, 8, 2, 1, 2, 1]",3.43333134964578
"[1, 8, 2, 2, 2, 0]",5.033551449445423
"[1, 8, 2, 2, 2, 2]",5.513244743174739
"[1, 8, 3, 0, 1, 0]",4.191685184240867
"[1, 8, 3, 0, 3, 0]",4.070781511039559
"[1, 9, 0, 0, 0, 0]",0.03207137284585387
"[1, 9, 0, 1, 0, 1]",0.08358740233903278
"[1, 9, 0, 2, 0, 0]",0.20172922091998086
"[1, 9, 0, 2, 0, 2]",0.21951313224369748
"[1, 9, 0, 3, 0, 1]",0.622043879554148
"[1, 9, 0, 3, 0, 3]",0.9621524085756606
"[1, 9, 0, 4, 0, 0]",3.0682848040866304
"[1, 9, 0, 4, 0, 2]",3.6512149192265064
"[1, 9, 1, 0, 1, 0]",0.1452492704268539
"[1, 9, 1, 1, 1, 1]",0.6386767095731622
"[1, 9, 1, 2, 1, 2]",4.05227171628184
"[1, 9, 1, 3, 1, 1]",4.848068645170124
"[1, 9, 2, 0, 0, 0]",3.8400518669679093
"[1, 9, 2, 0, 2, 0]",1.95349003140576
"[1, 9, 2, 1, 2, 1]",4.71134876714762
"[1, 10, 0, 0, 0, 0]",0.11795067430626287
"[1, 10, 0, 1, 0, 1]",0.2805314950767754
"[1, 10, 0, 2, 0, 0]",1.4873401084631297
"[1, 10, 0, 2, 0, 2]",1.5979681431396648
"[1, 10, 0, 3, 0, 1]",3.155459426391693
"[1, 10, 0, 3, 0, 3]",3.42327758473213
"[1, 10, 1, 0, 1, 0]",1.287654567059142
"[1, 10, 1, 1, 1, 1]",2.63935004990045
"[1, 11, 0, 0, 0, 0]",0.2515711641097036
"[1, 11, 0, 2, 0, 0]",4.891792428124644
"[1, 11, 0, 2, 0, 2]",2.3460512518176917
"[1, 11, 1, 0, 1, 0]",2.720281789376909
"[1, 12, 0, 0, 0, 0]",1.0438730267907201
"[1, 13, 0, 0, 0, 0]",3.746221299833355
"[2, 0, 0, 0, 0, 0]",0.05149161291128738
"[2, 0, 0, 1, 0, 1]",0.03351126207335132
"[2, 0, 0, 2, 0, 0]",0.024692001289293778
"[2, 0, 0, 2, 0, 2]",0.02796142529697588
"[2, 0, 0, 3, 0, 1]",0.02121062366533407
"[2, 0, 0, 3, 0, 3]",0.021777984867963698
"[2, 0, 0, 4, 0, 2]",0.033166090710472405
"[2, 0, 0, 5, 0, 3]",0.03844766382314882
"[2, 0, 0, 5, 0, 5]",0.0405297361781849
"[2, 0, 0, 6, 0, 4]",0.11585953888085913
"[2, 0, 0, 6, 0, 6]",0.12699481551273012
"[2, 0, 0, 7, 0, 3]",0.27856706945600423
"[2, 0, 0, 7, 0, 5]",0.36342233330357787
"[2, 0, 0, 8, 0, 0]",1.1436861317352434
"[2, 0, 0, 8, 0, 2]",0.8709313681650128
"[2, 0, 0, 8, 0, 4]",1.0996453095546013
"[2, 0, 0, 8, 0, 6]",0.9294624599537545
"[2, 0, 0, 9, 0, 1]",2.984521394960783
"[2, 0, 0, 9, 0, 3]",2.9424439130754223
"[2, 0, 0, 9, 0, 5]",2.894680555598242
"[2, 0, 0, 9, 0, 7]",2.7604147232939837
"[2, 0, 0, 9, 0, 9]",3.1522358554031404
"[2, 0, 0, 10, 0, 0]",4.954791047795163
"[2, 0, 0, 10, 0, 2]",4.9682871912012425
"[2, 0, 0, 10, 0, 4]",5.126507304446919
"[2, 0, 0, 10, 0, 6]",5.832360906715294
"[2, 0, 0, 10, 0, 8]",5.58105910705438
"[2, 0, 0, 10, 0, 10]",5.77831037462893
"[2, 0, 1, 0, 1, 0]",0.024625213268807022
"[2, 0, 1, 1, 1, 1]",0.021708964762951005
"[2, 0, 1, 2, 1, 0]",0.031059096015162827
"[2, 0, 1, 2, 1, 2]",0.03341862982361959
"[2, 0, 1, 3, 1, 1]",0.03959095006322344
"[2, 0, 1, 3, 1, 3]",0.04066584860510081
"[2, 0, 1, 4, 1, 0]",0.11351181995877849
"[2, 0, 1, 4, 1, 2]",0.11596012147907947
"[2, 0, 1, 4, 1, 4]",0.11726385880193718
"[2, 0, 1, 5, 1, 1]",0.3305140147461797
"[2, 0, 1, 5, 1, 3]",0.3199756145855102
"[2, 0, 1, 5, 1, 5]",0.3095809946625415
"[2, 0, 1, 6, 1, 2]",0.9588259026614151
"[2, 0, 1, 6, 1, 4]",1.0201574227989372
"[2, 0, 1, 6, 1, 6]",1.1356603945481887
"[2, 0, 1, 7, 1, 1]",2.776249297310487
"[2, 0, 1, 7, 1, 3]",2.525177040512589
"[2, 0, 1, 7, 1, 5]",2.7460842597239505
"[2, 0, 1, 7, 1, 7]",2.617039257576548
"[2, 0, 1, 8, 1, 2]",4.559762224636067
"[2, 0, 1, 8, 1, 4]",5.216503935061921
"[2, 0, 1, 8, 1, 6]",5.609691135969523
"[2, 0, 1, 8, 1, 8]",4.987912219224602
"[2, 0, 2, 0, 0, 0]",0.028601532757006522
"[2, 0, 2, 0, 2, 0]",0.029328747973692733
"[2, 0, 2, 1, 0, 1]",0.038943308104677436
"[2, 0, 2, 1, 2, 1]",0.03947821698339397
"[2, 0, 2, 2, 0, 0]",0.11429081409457917
"[2, 0, 2, 2, 0, 2]",0.11865537571379067
"[2, 0, 2, 2, 2, 0]",0.1132459196131442
"[2, 0, 2, 2, 2, 2]",0.11591324594841526
"[2, 0, 2, 3, 0, 1]",0.325488986529196
"[2, 0, 2, 3, 0, 3]",0.3509389120697272
"[2, 0, 2, 3, 2, 1]",0.34016541998878175
"[2, 0, 2, 3, 2, 3]",0.37288149910853696
"[2, 0, 2, 4, 0, 0]",0.9988313841693273
"[2, 0, 2, 4, 0, 2]",1.087133450056944
"[2, 0, 2, 4, 0, 4]",1.202072604955927
"[2, 0, 2, 4, 2, 0]",0.9787580666078737
"[2, 0, 2, 4, 2, 2]",1.0666803354529824
"[2, 0, 2, 4, 2, 4]",1.0856746387270426
"[2, 0, 2, 5, 0, 1]",3.3394330087174575
"[2, 0, 2, 5, 0, 3]",2.8143202342299336
"[2, 0, 2, 5, 0, 5]",3.3462580269312836
"[2, 0, 2, 5, 2, 1]",3.2164549555384934
"[2, 0, 2, 5, 2, 3]",3.0936648519200514
"[2, 0, 2, 5, 2, 5]",2.995696468964632
"[2, 0, 2, 6, 0, 4]",4.712143207547184
"[2, 0, 2, 6, 0, 6]",5.102988914215297
"[2, 0, 2, 6, 2, 0]",5.18348357295462
"[2, 0, 2, 6, 2, 2]",5.170325298970269
"[2, 0, 2, 6, 2, 4]",5.263107697770613
"[2, 0, 2, 6, 2, 6]",5.31421626587664
"[2, 0, 3, 0, 1, 0]",0.10551432013403782
"[2, 0, 3, 0, 3, 0]",0.10971758087832108
"[2, 0, 3, 1, 1, 1]",0.3177205815850234
"[2, 0, 3, 1, 3, 1]",0.3509854775071671
"[2, 0, 3, 2, 1, 0]",0.9286432502703176
"[2, 0, 3, 2, 1, 2]",0.9437310796929695
"[2, 0, 3, 2, 3, 0]",0.9824728070331545
"[2, 0, 3, 2, 3, 2]",0.9554643473614928
"[2, 0, 3, 3, 1, 1]",2.8884252722404673
"[2, 0, 3, 3, 1, 3]",2.7520564108539656
"[2, 0, 3, 3, 3, 1]",2.863476371932103
"[2, 0, 3, 3, 3, 3]",2.9165406149720003
"[2, 0, 3, 4, 1, 0]",4.7468610144953045
"[2, 0, 3, 4, 1, 2]",4.802609925662018
"[2, 0, 3, 4, 1, 4]",4.785647000308376
"[2, 0, 3, 4, 3, 0]",4.873893133718947
"[2, 0, 3, 4, 3, 2]",5.097597168849712
"[2, 0, 3, 4, 3, 4]",4.982258633004143
"[2, 0, 4, 0, 0, 0]",1.1997143064535865
"[2, 0, 4, 0, 2, 0]",0.9675311274241489
"[2, 0, 4, 0, 4, 0]",1.0658217701967474
"[2, 0, 4, 1, 0, 1]",3.240586584761486
"[2, 0, 4, 1, 2, 1]",2.813423964730913
"[2, 0, 4, 1, 4, 1]",3.0488139532526866
"[2, 0, 4, 2, 0, 0]",5.260721006823184
"[2, 0, 4, 2, 0, 2]",5.466530834226058
"[2, 0, 4, 2, 2, 0]",5.051993200276654
"[2, 0, 4, 2, 2, 2]",4.875677726401232
"[2, 0, 4, 2, 4, 0]",5.129532602511461
"[2, 0, 4, 2, 4, 2]",5.183778199956296
"[2, 0, 5, 0, 1, 0]",4.706231298401057
"[2, 0, 5, 0, 3, 0]",4.631223622729178
"[2, 0, 5, 0, 5, 0]",4.931516579251088
"[2, 1, 0, 0, 0, 0]",0.02286740505290905
"[2, 1, 0, 1, 0, 1]",0.017463854755899986
"[2, 1, 0, 2, 0, 0]",0.015027800218114158
"[2, 1, 0, 2, 0, 2]",0.014615182843250425
"[2, 1, 0, 3, 0, 1]",0.028201098714109956
"[2, 1, 0, 3, 0, 3]",0.028175729911102707
"[2, 1, 0, 4, 0, 0]",0.032286764061087166
"[2, 1, 0, 4, 0, 2]",0.03368886720556199
"[2, 1, 0, 4, 0, 4]",0.02982338151533089
"[2, 1, 0, 5, 0, 1]",0.09964660297604747
"[2, 1, 0, 5, 0, 3]",0.06863085271783076
"[2, 1, 0, 5, 0, 5]",0.06495872835996562
"[2, 1, 0, 6, 0, 0]",0.1662211543944537
"[2, 1, 0, 6, 0, 2]",0.1582715405765879
"[2, 1, 0, 6, 0, 6]",0.2694669828526264
"[2, 1, 0, 7, 0, 3]",0.47098650835236466
"[2, 1, 0, 7, 0, 5]",0.718740386283095
"[2, 1, 0, 7, 0, 7]",0.5959278604478903
"[2, 1, 0, 8, 0, 0]",1.876386503279051
"[2, 1, 0, 8, 0, 2]",2.0047095299813997
"[2, 1, 0, 8, 0, 4]",2.0162810613664206
"[2, 1, 0, 8, 0, 6]",1.5975730573021856
"[2, 1, 0, 8, 0, 8]",1.8174777277081395
"[2, 1, 0, 9, 0, 1]",4.738486800841038
"[2, 1, 0, 9, 0, 3]",5.104741901579185
"[2, 1, 0, 9, 0, 5]",3.997417614882908
"[2, 1, 0, 9, 0, 7]",4.344919279716479
"[2, 1, 0, 9, 0, 9]",4.155570987524878
"[2, 1, 1, 0, 1, 0]",0.01395968340549535
"[2, 1, 1, 1, 1, 1]",0.024974821851579978
"[2, 1, 1, 2, 1, 0]",0.029513994649269806
"[2, 1, 1, 2, 1, 2]",0.028690632679184105
"[2, 1, 1, 3, 1, 1]",0.07046730604267536
"[2, 1, 1, 3, 1, 3]",0.07829000171525205
"[2, 1, 1, 4, 1, 0]",0.1761676624939252
"[2, 1, 1, 4, 1, 2]",0.18156663032292786
"[2, 1, 1, 4, 1, 4]",0.20540749021784788
"[2, 1, 1, 5, 1, 1]",0.5331463317072892
"[2, 1, 1, 5, 1, 3]",0.6024007150858974
"[2, 1, 1, 5, 1, 5]",0.6181326349344287
"[2, 1, 1, 6, 1, 0]",1.7386143692738991
"[2, 1, 1, 6, 1, 2]",1.5345196548359177
"[2, 1, 1, 6, 1, 4]",1.5423098183870194
"[2, 1, 1, 6, 1, 6]",1.7544032033258092
"[2, 1, 1, 7, 1, 1]",3.8758222585192326
"[2, 1, 1, 7, 1, 3]",4.089686456337102
"[2, 1, 1, 7, 1, 5]",4.1889549536583495
